prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,orig_group,group,accuracy,time,confidence,difficulty
5c4271f51b4bf300018b0920,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.8837209302325582,35.291,1,4
5e9be48c8bab2c0fb2fe4d39,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,73.24,1,2
5e9be48c8bab2c0fb2fe4d39,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,20.811,1,2
5e9be48c8bab2c0fb2fe4d39,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,18.197,2,2
5e9be48c8bab2c0fb2fe4d39,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,1,16.834,2,3
5e9be48c8bab2c0fb2fe4d39,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9827586206896551,12.987,1,2
5e9be48c8bab2c0fb2fe4d39,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.9387755102040817,17.962,2,3
5e9be48c8bab2c0fb2fe4d39,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,1,19.029,1,1
5e9be48c8bab2c0fb2fe4d39,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,1,17.056,2,3
5e9be48c8bab2c0fb2fe4d39,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,0.8,21.091,1,2
5e9be48c8bab2c0fb2fe4d39,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,20.121,2,2
5e9be48c8bab2c0fb2fe4d39,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.6363636363636364,34.549,2,3
5e9be48c8bab2c0fb2fe4d39,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,14.123,1,1
5e9be48c8bab2c0fb2fe4d39,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,0.5714285714285714,18.97,2,2
5e9be48c8bab2c0fb2fe4d39,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.8333333333333334,20.106,2,2
5e9be48c8bab2c0fb2fe4d39,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.85,20.889,2,3
5e9be48c8bab2c0fb2fe4d39,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.31999999999999995,31.654,3,3
5e9be48c8bab2c0fb2fe4d39,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,1,17.526,2,2
5e9be48c8bab2c0fb2fe4d39,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,20.352,1,1
5e9be48c8bab2c0fb2fe4d39,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.8,22.258,2,2
5e9be48c8bab2c0fb2fe4d39,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.8888888888888888,18.976,2,2
5e9be48c8bab2c0fb2fe4d39,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.8,11.809,3,3
5e9be48c8bab2c0fb2fe4d39,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,19.109,1,2
5e9be48c8bab2c0fb2fe4d39,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,0.625,49.088,3,3
5e9be48c8bab2c0fb2fe4d39,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,17.398,2,2
5e9be48c8bab2c0fb2fe4d39,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,16.262,1,1
5e9be48c8bab2c0fb2fe4d39,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.9950248756218906,19.93,1,2
5e9be48c8bab2c0fb2fe4d39,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,29.553,2,2
5e9be48c8bab2c0fb2fe4d39,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.995,17.62,1,2
5e9be48c8bab2c0fb2fe4d39,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9578947368421052,23.507,2,3
5e9be48c8bab2c0fb2fe4d39,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9611650485436893,22.382,1,1
5e9be48c8bab2c0fb2fe4d39,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,1,17.548,2,2
5e9be48c8bab2c0fb2fe4d39,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,1,18.035,1,1
5e9be48c8bab2c0fb2fe4d39,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,1,22.35,3,2
5e9be48c8bab2c0fb2fe4d39,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9947916666666666,16.219,1,1
5e9be48c8bab2c0fb2fe4d39,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.7374301675977654,13.543,3,3
5e9be48c8bab2c0fb2fe4d39,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.8869047619047619,30.223,4,4
5e9c853dcb10b71afe4035f3,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,14.503,1,2
5e9c853dcb10b71afe4035f3,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.8867924528301887,15.318,2,2
5e9c853dcb10b71afe4035f3,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,12.728,1,2
5e9c853dcb10b71afe4035f3,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.7272727272727273,22.872,1,1
5e9c853dcb10b71afe4035f3,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.875,14.311,1,2
5e9c853dcb10b71afe4035f3,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,19.42,2,2
5e9c853dcb10b71afe4035f3,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,0.949748743718593,23.524,1,1
